"","variable","year","mean","sd","lower","upper"
"300","index_hat_t",1975,79320.1152855444,47656.2685813054,28367.2847443244,168807.61078305
"301","index_hat_t",1976,77366.9287604809,45975.2325653021,28801.3067743525,159987.980474032
"302","index_hat_t",1977,73309.1863615408,44513.6384019109,27155.1444920434,157049.163838812
"303","index_hat_t",1978,76112.6255756937,46493.2057391053,26753.2397087081,156925.014083441
"304","index_hat_t",1979,67442.4860036894,41506.481803686,24213.5171152371,136187.785911052
"305","index_hat_t",1980,83265.065388808,50473.871414159,30114.3677278974,172330.18537849
"306","index_hat_t",1981,87143.554159252,52434.6525213729,31645.5683301672,186657.786279303
"307","index_hat_t",1982,113909.221997709,69780.4219794962,41565.5667310954,240722.747830679
"308","index_hat_t",1983,141739.612185957,87342.2580171403,49371.1713827748,303987.468364147
"309","index_hat_t",1984,121383.836283337,74321.9221029019,42617.0474828871,263037.349786726
"310","index_hat_t",1985,110064.072586467,64878.194839693,39861.7732856583,227940.153996736
"311","index_hat_t",1986,130361.506685765,76942.8135518993,47216.9750304829,271967.146080118
"312","index_hat_t",1987,136528.134104038,84647.9623593895,49045.4355915244,271179.755068929
"313","index_hat_t",1988,118926.83637912,74795.4853456961,42396.4612313476,248553.033657754
"314","index_hat_t",1989,89019.8265729525,55129.9851180912,32366.0240880155,192261.309872138
"315","index_hat_t",1990,72760.4695826947,45318.9818047997,25659.0978102031,154670.387629593
"316","index_hat_t",1991,59462.5256306241,35046.1935990796,21216.7179064166,126582.579711408
"317","index_hat_t",1992,68412.0333123692,41508.0332805619,25137.0135561886,143878.083274486
"318","index_hat_t",1993,79580.3275239521,50703.6513911055,27953.2074618175,169632.283204529
"319","index_hat_t",1994,101946.95029106,62578.1059110161,37313.546923573,210857.435562845
"320","index_hat_t",1995,128726.194357259,78283.5295379391,47094.2590342869,266387.506586868
