"","variable","year","mean","sd","lower","upper"
"178","b_div_bmsy",2017,0.910176483086609,0.389843140445336,0.530389209349286,1.70643669713167
"179","b_div_bmsy",2018,0.708820319437819,0.176451874012848,0.535566408284706,0.930755942610849
"180","c_div_msy",2008,0.246484362834236,0.758878700759769,0.05852081142987,0.63249831997566
"181","c_div_msy",2009,0.386380893091505,0.758878700759769,0.0917353260252015,0.991483852934818
"182","c_div_msy",2010,0.552924381493016,0.758878700759769,0.131276414829168,1.4188475826481
"183","c_div_msy",2011,0.179866967473632,0.758878700759769,0.0427043759082835,0.461552828090346
"184","c_div_msy",2012,0.532939162884835,0.758878700759769,0.126531484172692,1.36756393508251
"185","c_div_msy",2013,0.666173953606043,0.758878700759769,0.158164355215865,1.70945491885313
"186","c_div_msy",2014,0.499630465204532,0.758878700759769,0.118623266411899,1.28209118913985
"187","c_div_msy",2015,0.652850474533922,0.758878700759769,0.155001068111547,1.67526582047607
"188","c_div_msy",2016,0.76610004664695,0.758878700759769,0.181889008498245,1.9658731566811
"189","c_div_msy",2017,0.386380893091505,0.758878700759769,0.0917353260252015,0.991483852934818
"190","c_div_msy",2018,3.0310914889075,0.758878700759769,0.719647816232185,7.77801988078176
"191","depletion",2008,0.72270497887507,0.101301947052703,0.614325280663899,0.850850100668727
"192","depletion",2009,0.773444538146251,0.272017201662561,0.500437232937751,1.18321089622913
"193","depletion",2010,0.782965951227599,0.308992432038854,0.483451330872843,1.296367234492
"194","depletion",2011,0.546423448788011,0.281076346175153,0.342876596316989,0.839870041957904
"195","depletion",2012,0.862803246177094,0.282599567992559,0.539256691918767,1.33625882231545
"196","depletion",2013,0.987184177110869,0.27489421031682,0.62772206775336,1.4733432973808
"197","depletion",2014,0.890757219405883,0.280812499122734,0.562855185119456,1.36267135576083
"198","depletion",2015,0.932681576287748,0.304162257814797,0.573581414190854,1.49757480042956
"199","depletion",2016,0.665944250770638,0.401127654594253,0.367777292058498,1.35326173435896
"200","depletion",2017,0.455088241543304,0.389843140445336,0.265194604674643,0.853218348565836
"201","depletion",2018,0.35441015971891,0.176451874012848,0.267783204142353,0.465377971305424
"202","ihat",2008,659.014429938826,0.773385097324448,243.4697273849,2722.97787798002
"203","ihat",2009,705.282413010553,0.842032587765971,236.116791972127,3255.82305080178
"204","ihat",2010,713.964722939819,0.864512399139124,223.583327508612,3291.07751297859
"205","ihat",2011,498.268239647048,0.865254915592455,151.280354280408,2395.69413572839
"206","ihat",2012,786.766116256488,0.833670444300343,262.457998848231,3340.30360106139
"207","ihat",2013,900.185603724489,0.843898128640415,285.059760546873,3915.23765158013
"208","ihat",2014,812.256561556272,0.853902499954183,255.108857110723,3599.55942918901
"209","ihat",2015,850.486208450443,0.876064933132433,264.969837705933,3969.09286682739
"210","ihat",2016,607.255911638759,0.923400337480918,184.669603134659,3401.18649888073
"211","ihat",2017,414.982222122434,0.940227144434617,122.101850615263,2157.89568025246
"212","ihat",2018,323.176698928015,0.80832004561311,113.073857331269,1399.98159118308
"213","sigma_ratio",2008,1.00268186096028,0.0474450657995821,0.929898826840911,1.08189068339752
"214","u_div_umsy",2008,0.1705290333117,0.771530149866869,0.0396883008330316,0.439026596678286
"215","u_div_umsy",2009,0.24977931450493,0.840205738603289,0.0545019424734989,0.746006110534113
"216","u_div_umsy",2010,0.353096057769878,0.863513306461924,0.0708824517151528,1.08923346714382
"217","u_div_umsy",2011,0.164585696196406,0.857085743497906,0.034776743144773,0.507361683481367
"218","u_div_umsy",2012,0.308841653787338,0.82956040034206,0.0700188802559205,0.928411284014698
"219","u_div_umsy",2013,0.337411178710184,0.837143704512406,0.0752304596068656,1.02234052938339
"220","u_div_umsy",2014,0.28045266112902,0.847261926603011,0.0602034439188295,0.831746397255401
"221","u_div_umsy",2015,0.349985724566573,0.874160286497391,0.0700982543188338,1.08713964476952
"222","u_div_umsy",2016,0.575198333614571,0.924666518910589,0.0964219923568477,1.84035622276107
"223","u_div_umsy",2017,0.424512059223067,0.935962859285494,0.077593735113798,1.41890168461693
"224","u_div_umsy",2018,4.27624802194091,0.80839183928867,0.942083107271611,12.1095603690183
