"","variable","year","mean","sd","lower","upper"
"113","log_b",2009,9.6006099330264,0.498479561076132,8.93265480650883,10.5118287626091
"114","log_b",2010,9.58862505499194,0.507125783301734,8.91281104486146,10.5140244959828
"115","log_b",2011,9.56402147920672,0.495335818337072,8.89182681338539,10.4832070325357
"116","log_b",2012,9.59838288230108,0.507885013602296,8.91411229217005,10.5073071383274
"117","log_b",2013,9.54209814816077,0.497789465315541,8.87628416959987,10.4401491506198
"118","log_b",2014,9.18172163676371,0.46112335077506,8.57499514892852,10.0121468398796
"119","log_b_div_bmsy",1996,0.347630775488647,0.0983504996725192,0.185825791616804,0.504705701658693
"120","log_b_div_bmsy",1997,0.215899035414916,0.229605315207571,-0.146386940237943,0.57300933439483
"121","log_b_div_bmsy",1998,-0.0750267942511834,0.219007892762282,-0.412004631822396,0.276286519256584
"122","log_b_div_bmsy",1999,0.214990414037337,0.216802543299634,-0.12793280649487,0.560173148552756
"123","log_b_div_bmsy",2000,0.557768074095198,0.257938362677779,0.154437582929841,0.976716894734395
"124","log_b_div_bmsy",2001,0.0807934696373059,0.24224489897756,-0.296344972667215,0.478007619313114
"125","log_b_div_bmsy",2002,0.0916683694130502,0.239685350965113,-0.28286008272902,0.474223379092742
"126","log_b_div_bmsy",2003,0.177704164229206,0.236653931651166,-0.187555701973033,0.564695461901493
"127","log_b_div_bmsy",2004,0.104466828456436,0.222502832698475,-0.255016304746756,0.462407174123205
"128","log_b_div_bmsy",2005,0.421048593015228,0.221209919863196,0.069281444734849,0.766743681036024
"129","log_b_div_bmsy",2006,0.483721749002977,0.223201492438836,0.131505795303331,0.841197306174374
"130","log_b_div_bmsy",2007,0.307968789534568,0.224973050122744,-0.0505810387213557,0.663873295337306
"131","log_b_div_bmsy",2008,0.226564481472946,0.227124763295197,-0.130981147389293,0.580259009531339
"132","log_b_div_bmsy",2009,0.322336312656435,0.229286905066045,-0.0425441471229386,0.688282870173032
"133","log_b_div_bmsy",2010,0.310351434621973,0.22511956681265,-0.0464240505853351,0.675339329446739
"134","log_b_div_bmsy",2011,0.285747858836747,0.215340612179122,-0.0468368011683435,0.626960077711965
"135","log_b_div_bmsy",2012,0.320109261931112,0.228093944594431,-0.0463382630958073,0.689789648671138
"136","log_b_div_bmsy",2013,0.263824527790799,0.224636238746549,-0.0864152411400081,0.626990269066098
"137","log_b_div_bmsy",2014,-0.0965519836062572,0.164789059347619,-0.360333193028851,0.166772596876067
"138","log_c_div_msy",1996,-0.51890356141547,0.375811783941826,-1.23519563846057,-0.0856110498120305
"139","log_c_div_msy",1997,-0.455417409590453,0.375811783941826,-1.17170948663555,-0.0221248979870138
"140","log_c_div_msy",1998,-1.12555617994062,0.375811783941826,-1.84184825698572,-0.692263668337184
"141","log_c_div_msy",1999,-0.578200455663542,0.375811783941826,-1.29449253270864,-0.144907944060103
"142","log_c_div_msy",2000,0.162438158504193,0.375811783941826,-0.553853918540907,0.595730670107632
"143","log_c_div_msy",2001,-0.727429058285372,0.375811783941826,-1.44372113533047,-0.294136546681933
"144","log_c_div_msy",2002,-0.763534062927488,0.375811783941826,-1.47982613997259,-0.330241551324049
"145","log_c_div_msy",2003,-0.454171303510206,0.375811783941826,-1.17046338055531,-0.0208787919067665
"146","log_c_div_msy",2004,-0.89771207697771,0.375811783941826,-1.61400415402281,-0.464419565374271
"147","log_c_div_msy",2005,-0.178390405038723,0.375811783941826,-0.894682482083822,0.254902106564716
"148","log_c_div_msy",2006,-0.0460806152299998,0.375811783941826,-0.762372692275099,0.387211896373439
"149","log_c_div_msy",2007,-0.168047106431922,0.375811783941826,-0.884339183477022,0.265245405171517
"150","log_c_div_msy",2008,-0.448376585308551,0.375811783941826,-1.16466866235365,-0.0150840737051122
"151","log_c_div_msy",2009,-0.2492077862726,0.375811783941826,-0.965499863317699,0.184084725330839
"152","log_c_div_msy",2010,-0.160591340300579,0.375811783941826,-0.876883417345678,0.27270117130286
"153","log_c_div_msy",2011,-0.266605461994849,0.375811783941826,-0.982897539039948,0.16668704960859
"154","log_c_div_msy",2012,-0.21824143652362,0.375811783941826,-0.934533513568719,0.215051075079819
"155","log_c_div_msy",2013,-0.107844444902443,0.375811783941826,-0.824136521947543,0.325448066700996
"156","log_c_div_msy",2014,-0.290283448405089,0.375811783941826,-1.00657552545019,0.14300906319835
"157","log_depletion",1996,-0.345516405071298,0.0983504996725192,-0.507321388943141,-0.188441478901253
"158","log_depletion",1997,-0.477248145145029,0.229605315207571,-0.839534120797888,-0.120137846165115
"159","log_depletion",1998,-0.768173974811129,0.219007892762282,-1.10515181238234,-0.416860661303362
"160","log_depletion",1999,-0.478156766522609,0.216802543299634,-0.821079987054815,-0.132974032007189
"161","log_depletion",2000,-0.135379106464748,0.257938362677779,-0.538709597630104,0.28356971417445
"162","log_depletion",2001,-0.612353710922639,0.24224489897756,-0.98949215322716,-0.215139561246831
"163","log_depletion",2002,-0.601478811146895,0.239685350965113,-0.976007263288965,-0.218923801467203
"164","log_depletion",2003,-0.515443016330739,0.236653931651166,-0.880702882532978,-0.128451718658452
"165","log_depletion",2004,-0.58868035210351,0.222502832698475,-0.948163485306701,-0.23074000643674
"166","log_depletion",2005,-0.272098587544718,0.221209919863196,-0.623865735825096,0.0735965004760781
"167","log_depletion",2006,-0.209425431556969,0.223201492438836,-0.561641385256614,0.148050125614429
"168","log_depletion",2007,-0.385178391025378,0.224973050122744,-0.743728219281301,-0.0292738852226397
"169","log_depletion",2008,-0.466582699086999,0.227124763295197,-0.824128327949239,-0.112888171028607
"170","log_depletion",2009,-0.37081086790351,0.229286905066045,-0.735691327682884,-0.00486431038691328
"171","log_depletion",2010,-0.382795745937972,0.22511956681265,-0.73957123114528,-0.017807851113206
"172","log_depletion",2011,-0.407399321723198,0.215340612179122,-0.739983981728289,-0.0661871028479807
"173","log_depletion",2012,-0.373037918628833,0.228093944594431,-0.739485443655753,-0.00335753188880728
"174","log_depletion",2013,-0.429322652769147,0.224636238746549,-0.779562421699953,-0.0661569114938475
"175","log_depletion",2014,-0.789699164166202,0.164789059347619,-1.0534803735888,-0.526374583683879
"176","log_ihat",1996,9.62590439585862,0.426871761494873,9.05988367131426,10.3944874978291
"177","log_ihat",1997,9.49417265578488,0.510836290143155,8.80381395400702,10.4039497628044
"178","log_ihat",1998,9.20324682611878,0.501987324145657,8.48883634876224,10.111154767821
"179","log_ihat",1999,9.49326403440731,0.49973436013026,8.81312781654066,10.4002924051535
"180","log_ihat",2000,9.83604169446517,0.520431877800266,9.09970302637265,10.7543545437014
"181","log_ihat",2001,9.35906709000727,0.534882736783008,8.60556397001825,10.3178891574816
"182","log_ihat",2002,9.36994198978302,0.523359399057252,8.65586595126861,10.3243825307466
"183","log_ihat",2003,9.45597778459917,0.512767549457013,8.71595317481565,10.3839954739597
"184","log_ihat",2004,9.3827404488264,0.502307364079265,8.69434517804485,10.273915268795
"185","log_ihat",2005,9.6993222133852,0.497454658570128,9.01188094401551,10.6166898196536
"186","log_ihat",2006,9.76199536937295,0.504269024328967,9.08016069018861,10.6696676765617
"187","log_ihat",2007,9.58624240990454,0.503521307022222,8.90236105402047,10.4670964367543
"188","log_ihat",2008,9.50483810184291,0.513752065753893,8.79092160275458,10.4075929499797
"189","log_ihat",2009,9.6006099330264,0.498479561076132,8.93265480650883,10.5118287626091
"190","log_ihat",2010,9.58862505499194,0.507125783301734,8.91281104486146,10.5140244959828
"191","log_ihat",2011,9.56402147920672,0.495335818337072,8.89182681338539,10.4832070325357
"192","log_ihat",2012,9.59838288230108,0.507885013602296,8.91411229217005,10.5073071383274
"193","log_ihat",2013,9.54209814816077,0.497789465315541,8.87628416959987,10.4401491506198
"194","log_ihat",2014,9.18172163676371,0.46112335077506,8.57499514892852,10.0121468398796
"195","log_sigma_ratio",1996,0.00246917494963722,0.0518585209697889,-0.0825746861628023,0.0842250663521628
"196","log_u_div_umsy",1996,-0.866534336904117,0.400672141735981,-1.62967234829892,-0.366860676430325
"197","log_u_div_umsy",1997,-0.671316445005369,0.498546426976624,-1.59889151879853,-0.0331795905728997
"198","log_u_div_umsy",1998,-1.05052938568944,0.487252290544592,-1.9506176902098,-0.421679348710524
"199","log_u_div_umsy",1999,-0.793190869700879,0.484510741225401,-1.68953035641545,-0.168049542274371
"200","log_u_div_umsy",2000,-0.395329915591005,0.518214561105903,-1.31853720104182,0.292085894183664
"201","log_u_div_umsy",2001,-0.808222527922678,0.514344025819034,-1.75565639501506,-0.116334658400122
"202","log_u_div_umsy",2002,-0.855202432340538,0.505718125592238,-1.81279964336815,-0.184875585940445
"203","log_u_div_umsy",2003,-0.631875467739412,0.500865043939315,-1.55261326984432,0.0445865696106305
"204","log_u_div_umsy",2004,-1.00217890543415,0.487495281222828,-1.91147688528891,-0.347626302623812
"205","log_u_div_umsy",2005,-0.59943899805395,0.482515777113016,-1.52404992855308,0.0349919528222531
"206","log_u_div_umsy",2006,-0.529802364232976,0.487103029643397,-1.44110948758932,0.0899655003004009
"207","log_u_div_umsy",2007,-0.47601589596649,0.487591409379573,-1.36813859032914,0.152730870230003
"208","log_u_div_umsy",2008,-0.674941066781498,0.499647396920083,-1.59644223959856,-0.0264752014985266
"209","log_u_div_umsy",2009,-0.571544098929035,0.486529341068749,-1.47611415784679,0.0457350617311388
"210","log_u_div_umsy",2010,-0.470942774922552,0.491146524527277,-1.38745027237513,0.162484387261587
"211","log_u_div_umsy",2011,-0.552353320831596,0.480377644174949,-1.46974944620148,0.0584008579721905
"212","log_u_div_umsy",2012,-0.538350698454732,0.4942227864662,-1.45463559815708,0.09666547701275
"213","log_u_div_umsy",2013,-0.371668972693242,0.488526436936851,-1.2611956412742,0.251471393337015
"214","log_u_div_umsy",2014,-0.193731464798832,0.443209368647538,-0.991034027112262,0.383091012957538
"215","m",1996,2,0,2,2
"216","msy",1996,4126.88850599595,2170.92084499381,2459.82576573999,7765.40177885051
"217","pen",1996,0,0,0,0
"218","plim",1996,0.05,0,0.05,0.05
"219","proc_errors",1996,0.857268543029288,0.18140012544937,0.594761248526311,1.1698193738479
"220","proc_errors",1997,0.722939078620403,0.139528377857749,0.520923629014284,0.959211311538668
"221","proc_errors",1998,1.09898220477758,0.206800705401211,0.811277223270047,1.44500102712777
"222","proc_errors",1999,1.33019046423074,0.272045498611578,0.955297239306086,1.79978233106695
"223","proc_errors",2000,0.808975731484926,0.163382692553911,0.574005380006883,1.08581584379008
"224","proc_errors",2001,0.907185037722062,0.189557366395893,0.650756357139525,1.23675831165659
"225","proc_errors",2002,0.972483236878421,0.18828266892696,0.702657530497656,1.31023340174055
"226","proc_errors",2003,0.891586656882388,0.173521738489526,0.641684670264373,1.19420985319681
"227","proc_errors",2004,1.20235256255173,0.230657410976901,0.869316132112187,1.59525474900124
"228","proc_errors",2005,1.16048466271525,0.225423805642244,0.831900651356014,1.55076046838638
"229","proc_errors",2006,0.970787961241475,0.19360506402591,0.696009495708787,1.28815155989285
"230","proc_errors",2007,0.970675307893266,0.18426616179757,0.703575082311263,1.27206694419363
"231","proc_errors",2008,1.0679867506151,0.210073278752539,0.761890291326874,1.42009617168767
"232","proc_errors",2009,1.02669208141587,0.203091595964169,0.750038790886108,1.364044705617
"233","proc_errors",2010,1.03049989039323,0.199400991062053,0.755454390516031,1.39808457003645
"234","proc_errors",2011,1.05676104615918,0.20629932792094,0.757612516198495,1.4059703541995
"235","proc_errors",2012,0.990621114649948,0.202636930958861,0.700609979403876,1.34365774630283
"236","proc_errors",2013,0.740476405551716,0.145761123323428,0.530396993999251,0.980281974548242
"237","r",1996,0.72236264444465,0.139862550530744,0.517776453437814,0.961194484693675
"238","sigma_obs",1996,0.252276622957948,0.0463121771132594,0.188620634373554,0.336586509837846
"239","sigma_proc",1996,0.252942175344057,0.0465251904143171,0.188166230551648,0.336718874994218
"240","sigma_ratio",1996,1.00381969010235,0.0520484602713672,0.920742669460152,1.08787371403916
"241","terminal_ref",1996,0.460198494158311,0.0765823905529774,0.348721964328917,0.590742783896446
"242","u_t",1996,0.161573445696389,0.0603093282217023,0.0690963929685509,0.262462049228136
"243","u_t",1997,0.2033631257237,0.0925725785190767,0.072931921026617,0.36128325645401
"244","u_t",1998,0.138677653724541,0.0617686590048646,0.0500080787301379,0.253281384222955
"245","u_t",1999,0.179125202961437,0.0790932807176429,0.0647415901276217,0.316576624870525
"246","u_t",2000,0.269073447960956,0.123130625833479,0.095294987599811,0.498512530030006
"247","u_t",2001,0.179448034927376,0.0859847373617823,0.0605564305757586,0.335593483453128
"248","u_t",2002,0.170283922563277,0.0795491179499509,0.0580309962287552,0.307813343824609
"249","u_t",2003,0.211871290088372,0.0971105030935599,0.0744946126998403,0.394953932554718
"250","u_t",2004,0.145566812113967,0.0647977108291357,0.0533709312820819,0.259002237689978
"251","u_t",2005,0.217329058513175,0.0964125204479878,0.0777744837183368,0.387076570125029
"252","u_t",2006,0.233490195887326,0.103146051492775,0.0841967858281973,0.412671698855522
"253","u_t",2007,0.246204490430089,0.108196753499439,0.0912634454678464,0.436367873178289
"254","u_t",2008,0.202692315753165,0.0908533064978319,0.0731801401485559,0.368557006677913
"255","u_t",2009,0.223310713776906,0.0970208626935324,0.0804678123823739,0.390345063116599
"256","u_t",2010,0.247825631089633,0.109766843185421,0.0877312135662574,0.435063154799211
"257","u_t",2011,0.227516869329121,0.0992905745202083,0.0813760620937275,0.399598911868937
"258","u_t",2012,0.231816630985844,0.103236968723904,0.0833747087756579,0.410156939635354
"259","u_t",2013,0.272800270725888,0.120338246962893,0.0995741948647011,0.475689430871936
"260","u_t",2014,0.321208179319933,0.131531958359758,0.127289418935678,0.535721807186731
"261","umsy",1996,0.361181322222325,0.0699312752653721,0.258888226718907,0.480597242346837
"262","b",1996,15152.2512287999,0.426871761494873,8603.14980270135,32678.9852643406
"263","b",1997,13282.1014972377,0.510836290143155,6659.59502086083,32989.6700548642
"264","b",1998,9929.3155395506,0.501987324145657,4860.20719529358,24616.0701758631
"265","b",1999,13270.0385770216,0.49973436013026,6721.91132567908,32869.2354032325
"266","b",2000,18695.5665989596,0.520431877800266,8952.63361258388,46833.5236931239
"267","b",2001,11603.5584154668,0.534882736783008,5461.96541464136,30269.2963961296
"268","b",2002,11730.4345826796,0.523359399057252,5743.74060992195,30466.4857552995
"269","b",2003,12784.3594475796,0.512767549457013,6099.44568557803,32337.9089899994
"270","b",2004,11881.5309068391,0.502307364079265,5969.06261439945,28967.0793348115
"271","b",2005,16306.5510895354,0.497454658570128,8199.93038855342,40810.3016381798
"272","b",2006,17361.2392211414,0.504269024328967,8779.37667337923,43030.6390316146
"273","b",2007,14563.0446418084,0.503521307022222,7349.30517717406,35140.0377759846
"274","b",2008,13424.5191582154,0.513752065753893,6574.28826655892,33110.0767966945
"275","b",2009,14773.7898404246,0.498479561076132,7575.34979227024,36747.6208073451
"276","b",2010,14597.7845786169,0.507125783301734,7426.50803096107,36828.3974342714
"277","b",2011,14243.0091478849,0.495335818337072,7272.2921768536,35710.749630304
"278","b",2012,14740.9244710508,0.507885013602296,7436.17804472381,36581.8369613947
"279","b",2013,13934.152892639,0.497789465315541,7160.13539433959,34205.7538668304
"280","b",2014,9717.86901971433,0.46112335077506,5297.52573948169,22295.6493026835
"281","b_div_bmsy",1996,1.41570943860293,0.0983504996725192,1.20421245819814,1.65649794412058
"282","b_div_bmsy",1997,1.24097707793952,0.229605315207571,0.863823390481042,1.77359637312449
"283","b_div_bmsy",1998,0.927718628469572,0.219007892762282,0.662321208290812,1.31822550691599
"284","b_div_bmsy",1999,1.23985001175318,0.216802543299634,0.879912501563488,1.75097565295034
"285","b_div_bmsy",2000,1.7467694862312,0.257938362677779,1.16700143497375,2.65572289570362
"286","b_div_bmsy",2001,1.08414696417741,0.24224489897756,0.743530885939842,1.61285777220518
"287","b_div_bmsy",2002,1.09600129425316,0.239685350965113,0.753625225668177,1.60676586484421
"288","b_div_bmsy",2003,1.19447190144461,0.236653931651166,0.828982940908911,1.75891204541999
"289","b_div_bmsy",2004,1.11011856890898,0.222502832698475,0.774903863246828,1.58789172003342
"290","b_div_bmsy",2005,1.52355831090221,0.221209919863196,1.07173780166696,2.15274480421904
"291","b_div_bmsy",2006,1.62210023184522,0.223201492438836,1.14054451750466,2.3191420382321
"292","b_div_bmsy",2007,1.36065852148869,0.224973050122744,0.95067688391147,1.94230088856624
"293","b_div_bmsy",2008,1.25428348527301,0.227124763295197,0.877234312392141,1.78650109164118
"294","b_div_bmsy",2009,1.38034892671734,0.229286905066045,0.958348156273165,1.99029500242267
"295","b_div_bmsy",2010,1.36390435312741,0.22511956681265,0.954637061942789,1.96469954327952
"296","b_div_bmsy",2011,1.33075687436088,0.215340612179122,0.954243116245162,1.87191145585119
"297","b_div_bmsy",2012,1.37727824019537,0.228093944594431,0.954718961372666,1.99329619663684
"298","b_div_bmsy",2013,1.30189972903504,0.224636238746549,0.917213287442752,1.87196797224601
"299","b_div_bmsy",2014,0.90796269719759,0.164789059347619,0.697443903905663,1.18148556124994
"300","c_div_msy",1996,0.595172760728562,0.375811783941826,0.290777869468063,0.917951199085723
"301","c_div_msy",1997,0.634183198544252,0.375811783941826,0.309836826368538,0.978118062444751
"302","c_div_msy",1998,0.324471952372392,0.375811783941826,0.158524161787062,0.500441951317327
"303","c_div_msy",1999,0.560906835620186,0.375811783941826,0.27403689381224,0.865101927216306
"304","c_div_msy",2000,1.17637556737448,0.375811783941826,0.574730571937983,1.81435615656314
"305","c_div_msy",2001,0.483149544028102,0.375811783941826,0.236047756747103,0.745174733358782
"306","c_div_msy",2002,0.466016581473914,0.375811783941826,0.227677268919192,0.718750097424073
"307","c_div_msy",2003,0.634973950662137,0.375811783941826,0.31022315657598,0.979337661026353
"308","c_div_msy",2004,0.40750092475038,0.375811783941826,0.199088833568479,0.62849980238553
"309","c_div_msy",2005,0.836615740722966,0.375811783941826,0.408737359473708,1.29033529933485
"310","c_div_msy",2006,0.954964974366511,0.375811783941826,0.466558113854204,1.4728685537146
"311","c_div_msy",2007,0.845314014019707,0.375811783941826,0.412986991755571,1.30375088373247
"312","c_div_msy",2008,0.63866412721227,0.375811783941826,0.312026030877377,0.985029121073829
